GeneID,0h,1.8h,1.8h,1.8h,1.8h,1.8h,1.8h,3.6h,3.6h,3.6h,9.1h,10.9h,10.9h,12.7h,12.7h,14.5h,14.5h,14.5h,21.8h,29.0h,29.0h,29.0h,30.9h,30.9h,30.9h,32.7h,32.7h,41.7h,43.6h,43.6h,43.6h,43.6h,43.6h,52.6h,72.6h,74.4h,79.9h,87.1h,87.1h,87.1h,94.4h,96.2h
BV898_11215,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,124,350,88,112,62,133,90,0
BV898_11217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4,0,2,0,0,0,21,0,7,0,16,31,0
BV898_11218,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,11,1,0,0,0,0,0,0,0,19,1,12,3,17,0,0,0,0,0,0,0,0,0,0
BV898_11219,4,0,2,29,0,0,0,1,0,1,0,11,0,0,1,0,0,0,5,2,3,1,0,0,1,5,4,29,7,31,6,13,3,0,0,6,0,0,0,22,19,0
BV898_11220,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV898_11221,12,20,6,28,0,0,103,0,3,1,0,2,23,3,1,6,0,0,0,3,1,0,0,2,4,0,1,4,0,3,0,0,1,0,0,0,0,0,0,0,6,0
BV898_11222,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV898_11223,0,11,0,9,1,0,5,4,2,0,82,1,12,1,1,0,57,3,2,2,4,1,3,1,7,2,1,7,2,0,2,0,0,0,0,0,0,0,13,9,0,0
BV898_11224,124,66,95,150,0,87,102,3,17,13,1,17,0,1,3,0,0,4,0,6,11,4,4,0,4,2,0,4,1,2,1,3,1,0,0,0,0,0,0,0,3,3
BV898_11225,183,74,70,234,99,39,102,38,39,81,68,93,83,9,5,62,109,18,6,35,26,18,20,9,30,10,28,44,17,64,19,104,48,0,0,0,0,0,0,0,32,4
BV898_11230,100,117,228,117,8,71,169,32,84,71,43,54,12,9,21,6,82,20,9,47,47,34,16,20,27,21,17,30,12,48,11,20,27,0,19,23,0,0,0,0,0,0
BV898_11237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,2,11
BV898_11239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7
BV898_11240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,4,0
BV898_11242,0,0,0,0,1,16,0,0,18,21,31,47,29,7,9,36,48,0,0,21,44,54,21,28,32,10,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV898_11243,12,9,22,18,0,14,53,5,3,10,20,1,0,1,3,5,68,2,1,2,4,2,4,0,5,4,3,1,1,8,0,1,1,45,0,0,0,0,0,0,14,15
BV898_11244,9,0,1,7,0,3,19,1,1,1,0,0,0,0,0,5,0,3,0,2,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
BV898_11246,0,0,9,0,0,0,0,1,1,5,0,0,0,0,1,0,0,2,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
BV898_11252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,24,9,23
BV898_11253,49,27,15,46,89,36,33,7,11,39,5,3,0,1,1,0,0,0,2,17,16,6,1,4,16,1,10,24,1,25,3,25,9,0,44,195,94,75,42,115,158,35
BV898_11255,17,2,16,22,19,12,29,0,6,1,26,6,23,0,0,1,22,0,2,2,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BV898_11256,0,0,0,0,0,0,0,2,6,0,0,0,0,0,3,0,0,4,5,1,3,2,0,1,0,1,1,9,3,10,1,17,18,0,0,0,0,29,0,18,3,16
BV898_11257,0,0,0,2,1,0,0,2,0,1,0,27,16,0,1,0,0,6,2,0,1,1,1,2,0,0,2,4,2,4,2,4,2,0,0,0,0,0,0,0,4,0
BV898_11258,1,65,32,32,19,0,9,10,10,8,21,0,0,4,0,0,13,0,3,11,13,8,2,10,5,2,6,9,5,16,2,16,5,0,0,0,0,0,0,0,9,0
BV898_11259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,9,13
BV898_11261,0,0,3,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,4,0,1,1,0,0,0,2,0,4,1,0,0,25,26,61,26,171,110,21
BV898_11265,44,21,58,48,31,53,84,19,20,33,64,3,5,0,1,4,14,1,7,18,15,9,7,1,9,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,4
BV898_11266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
BV898_11267,46,11,29,37,79,26,46,12,6,27,73,1,6,3,1,12,53,9,11,7,10,3,5,1,4,0,5,24,4,18,8,23,12,0,0,0,17,0,0,17,43,33
BV898_11268,422,349,395,714,160,548,530,103,90,106,241,81,117,21,24,112,370,31,185,92,69,58,17,33,62,32,37,187,78,185,109,163,72,36,19,21,49,4,0,0,75,222
BV898_11270,26,29,62,76,39,12,28,19,20,33,41,18,2,6,3,0,14,6,2,14,17,7,11,4,13,6,11,7,3,9,8,14,10,0,25,0,0,0,0,0,12,0
BV898_11271,108,48,132,114,72,75,121,8,15,17,49,14,17,4,6,44,40,4,11,17,21,10,0,2,3,7,1,22,7,37,9,38,23,31,0,0,0,0,0,0,26,35
BV898_11272,379,308,424,267,145,214,444,46,98,177,334,216,107,26,55,110,499,109,93,128,128,108,33,47,91,33,48,83,39,98,38,111,53,0,32,0,0,0,39,32,108,35
BV898_11273,0,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,10,0
BV898_11274,66,1,26,146,2,52,52,11,22,57,12,95,0,4,6,32,33,8,13,23,22,11,9,7,9,9,6,20,7,20,7,29,15,0,0,0,0,1,0,0,13,0
BV898_11275,1,6,9,0,0,2,22,0,4,6,0,4,0,1,2,2,21,2,5,1,3,0,0,0,2,0,0,6,3,4,1,2,0,0,0,0,0,0,0,0,3,0
BV898_11276,53,48,79,157,41,81,65,2,20,31,67,40,17,1,9,15,67,8,7,22,28,14,5,2,5,4,4,22,3,14,3,12,8,0,0,0,0,0,0,0,0,0
BV898_11277,73,9,60,210,14,119,113,15,39,33,82,20,54,0,12,1,5,7,10,29,28,10,2,5,6,6,1,1,1,3,1,12,4,0,0,0,0,0,0,0,4,0
BV898_11278,0,16,0,37,1,44,66,17,17,16,78,39,67,15,21,55,79,26,11,13,16,37,11,30,33,36,68,60,16,53,11,59,22,0,0,0,0,0,0,0,33,14
BV898_11279,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV898_11280,6,30,2,60,20,21,61,0,3,4,6,7,6,2,0,9,12,1,0,8,1,3,0,3,1,3,1,5,1,1,0,0,0,0,0,0,0,0,0,0,5,0
BV898_11281,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV898_11282,13,20,1,15,42,3,29,9,21,28,16,0,5,2,4,0,18,0,5,15,23,7,0,0,7,3,5,4,3,5,0,6,4,0,0,0,0,0,0,0,0,0
BV898_11286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,2,3,1,0,17,84,28,4,27,20,9,0
BV898_11287,134,60,44,172,21,56,89,12,39,60,91,26,48,7,5,9,26,12,24,32,34,24,10,13,17,10,31,19,4,12,5,16,8,0,0,0,0,0,0,0,10,0
BV898_11288,19,64,105,111,4,81,94,30,41,64,66,22,0,1,9,0,0,1,0,34,29,19,4,4,12,6,7,9,3,5,6,4,3,0,0,0,0,0,0,0,6,0
BV898_11289,91,30,124,160,52,70,112,34,62,74,101,28,112,35,27,152,227,35,121,69,46,25,12,32,26,25,51,63,17,54,27,30,16,0,0,0,0,6,0,0,16,15
BV898_11290,120,62,190,135,71,61,212,27,52,75,78,49,81,3,5,12,161,20,5,58,38,21,19,4,9,13,15,15,4,14,2,19,4,22,14,22,0,8,0,0,11,0
BV898_11291,1,6,0,21,0,0,2,0,2,8,6,8,2,0,1,8,4,0,1,1,6,2,1,0,1,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
BV898_11299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
BV898_11305,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BV898_11306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,37,0,0,10
BV898_11309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7,0,0
BV898_11310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
BV898_11311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
BV898_11312,35,0,0,0,2,0,17,0,3,1,0,1,0,0,1,4,0,0,0,1,1,0,3,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,10,0
BV898_11316,0,0,0,0,3,1,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0
BV898_11317,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV898_11318,0,1,35,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
BV898_11319,326,310,803,499,194,240,331,27,99,136,298,188,93,17,23,116,19,38,24,97,104,52,5,12,39,5,8,45,27,62,21,64,43,0,57,17,9,45,44,81,518,150
BV898_11320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,3,3,0,0,4,2,0,0,0,0,0
BV898_11321,245,98,213,123,83,114,188,39,72,117,345,139,44,7,8,43,38,11,19,100,134,64,30,14,53,27,26,80,26,57,21,33,10,0,0,0,52,11,30,135,342,243
BV898_11326,19,0,0,0,0,0,4,2,4,1,1,0,0,0,0,1,0,1,0,2,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,29,122,55,16,86,41
BV898_11327,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BV898_11329,64,6,6,22,0,24,9,8,14,17,26,0,8,4,4,21,14,7,1,10,8,9,5,4,6,9,4,4,2,12,5,13,7,0,0,13,0,0,0,0,0,0
BV898_11330,368,316,427,373,223,289,307,71,129,206,252,226,134,13,22,122,376,44,30,136,90,45,26,15,33,18,18,71,38,122,63,97,80,47,0,135,24,0,41,81,485,192
BV898_11331,29,50,40,10,17,32,55,3,12,18,28,1,0,1,0,0,0,0,3,6,14,3,3,8,2,2,3,8,0,4,2,6,0,0,0,0,7,0,0,0,6,1
BV898_11333,5,0,33,19,4,51,43,6,6,13,68,2,15,1,4,27,0,3,2,9,4,9,7,2,6,7,5,2,1,6,2,4,2,0,0,0,0,0,0,0,0,0
BV898_11334,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,6,1,0,0,0,0,0,0,0,0,0
BV898_11340,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV898_11341,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,60,0
BV898_11343,7,4,14,0,0,0,24,12,4,5,37,29,1,0,3,14,0,6,0,0,7,15,6,9,23,15,14,0,0,0,1,0,1,0,0,0,0,0,0,0,53,0
BV898_11344,72,14,34,18,79,17,8,3,11,15,160,23,50,1,25,0,12,3,0,4,41,51,6,21,70,26,39,2,0,0,0,2,1,0,22,0,0,0,0,0,0,0
BV898_11345,0,0,8,1,0,0,0,0,1,0,0,0,0,0,0,9,0,0,2,0,0,0,0,1,0,0,0,0,0,2,1,6,3,0,0,49,0,0,0,0,8,20
BV898_11350,9,0,0,12,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,24,0,0,0
BV898_11351,17,21,7,62,36,11,34,1,15,11,44,1,0,0,2,0,23,6,2,6,4,3,0,0,2,0,0,6,1,8,2,3,3,0,0,0,0,0,0,0,0,0
BV898_11352,10,12,27,57,14,29,39,6,11,17,46,23,3,2,2,5,35,5,5,7,15,2,0,0,1,1,3,4,2,9,2,13,3,0,0,0,0,0,7,23,0,0
BV898_11353,17,4,22,22,0,0,0,0,6,3,0,8,0,0,0,0,0,1,0,3,12,0,1,0,2,0,2,1,2,3,2,4,3,0,0,0,0,0,0,0,0,10
BV898_11354,1270,2056,643,2291,1055,755,3373,331,161,367,871,498,333,51,171,457,2167,299,181,212,179,102,72,38,130,164,244,1324,643,2986,754,3062,969,1646,1247,2052,1120,1860,1135,3280,1479,1017
BV898_11355,23,54,92,252,6,65,269,14,42,71,78,79,59,1,9,112,36,12,14,23,31,19,5,5,12,12,5,19,18,25,15,28,13,29,17,34,0,0,0,24,0,0
BV898_11357,16,83,32,71,31,20,15,9,13,25,96,5,4,1,4,0,22,4,2,9,8,7,2,3,3,1,1,5,1,5,3,1,1,0,0,0,0,0,0,0,6,1
BV898_11360,0,1,23,0,7,6,0,1,5,4,0,15,0,0,0,0,0,2,0,1,2,1,0,0,1,0,0,1,4,9,1,10,3,0,0,0,0,12,0,0,5,0
BV898_11361,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0
BV898_11365,7,0,18,0,2,4,19,0,0,1,2,0,3,0,0,0,0,1,0,0,1,2,0,0,0,0,0,2,0,2,0,2,1,0,0,0,0,0,0,0,0,0
BV898_11367,9,16,18,38,19,11,6,3,6,3,21,1,11,0,2,0,0,2,3,7,5,6,2,1,1,0,0,2,3,6,0,8,1,0,0,0,0,0,0,0,4,0
BV898_11368,0,16,0,0,0,3,15,3,9,5,0,1,0,2,2,0,0,0,4,3,1,1,6,0,2,0,0,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0
BV898_11369,14,16,20,45,15,15,47,0,7,5,7,0,1,0,2,4,34,5,0,8,0,3,0,0,0,0,0,4,2,0,1,1,3,0,0,0,0,0,0,0,10,8
BV898_11370,128,63,30,27,29,142,116,4,20,18,121,20,40,1,4,21,59,6,6,13,18,12,4,1,8,4,0,10,5,9,2,13,5,0,0,11,0,0,0,0,64,71
BV898_11371,0,0,14,3,0,0,0,1,1,4,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
BV898_11372,15,23,7,7,21,1,48,2,12,11,11,8,0,1,1,20,0,3,1,8,3,1,0,0,4,1,0,2,1,2,0,3,1,0,0,0,0,0,0,0,0,0
BV898_11373,4,5,13,18,138,2,34,13,16,12,42,26,3,1,2,31,45,6,8,9,12,6,6,2,9,2,7,8,4,16,5,23,7,0,0,0,0,0,0,0,11,0
BV898_11374,128,153,153,308,36,108,468,61,59,87,223,34,57,12,37,166,404,41,20,50,50,40,21,17,27,20,35,51,39,93,34,76,54,13,38,70,16,0,88,109,287,60
BV898_11376,158,73,89,118,25,60,175,5,13,30,83,17,23,2,12,71,49,10,6,35,16,8,0,3,1,2,2,8,14,9,6,17,21,0,0,0,0,0,0,10,46,10
BV898_11377,23,50,150,253,23,25,183,18,33,53,48,65,80,8,15,24,124,9,8,58,37,16,5,7,16,7,10,7,4,8,2,3,4,0,0,0,0,0,0,0,6,10
BV898_11378,19,38,0,21,39,4,24,2,9,9,0,19,0,0,1,0,9,0,0,2,8,3,1,0,2,0,4,3,2,1,0,2,1,0,0,32,0,2,0,0,0,11
BV898_11379,130,109,90,299,55,38,119,49,77,93,344,82,135,21,35,98,116,26,33,68,62,25,30,25,34,34,65,73,32,122,36,109,44,0,0,114,0,0,41,0,121,35
BV898_11380,33,23,76,78,9,56,45,17,16,20,38,45,0,0,3,14,49,4,12,18,15,13,5,3,8,9,20,7,6,14,11,30,18,0,0,42,0,44,0,27,0,32
BV898_11381,25,137,78,54,39,3,130,6,14,42,80,103,1,2,0,83,27,5,4,24,23,8,5,3,7,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
BV898_11384,16,9,0,5,1,0,8,0,3,0,0,6,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,10,6
BV898_11395,0,0,13,1,0,0,26,0,0,2,0,0,0,3,3,12,24,9,7,1,2,1,0,0,0,0,1,8,7,10,5,9,13,0,0,0,0,0,0,0,0,0
BV898_11396,85,121,109,134,45,22,180,22,47,92,107,20,26,3,5,37,4,18,22,61,72,26,9,8,21,5,7,30,23,85,32,72,29,0,0,19,12,19,25,0,0,20
BV898_11397,34,47,59,77,25,20,31,7,23,36,27,33,23,4,4,6,1,4,5,20,12,14,7,10,9,5,5,5,5,9,5,13,7,0,0,0,24,0,20,40,91,22
BV898_11398,65,25,17,16,7,17,64,16,28,29,53,52,7,4,11,27,48,20,16,29,16,6,5,2,15,5,10,20,8,47,9,33,19,0,0,0,0,0,0,0,10,14
BV898_11399,0,0,4,25,5,17,1,1,2,2,77,13,12,1,3,1,9,0,3,6,11,2,0,0,0,0,0,4,0,1,1,4,0,0,0,0,0,0,0,0,6,0
BV898_11400,176,149,92,204,49,151,37,10,19,24,61,22,66,0,6,12,83,1,3,25,17,7,2,2,8,6,9,8,3,13,2,13,6,36,0,0,0,0,0,0,8,0
BV898_11401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,3,0,0,0,0,0,0,0,0,0
BV898_11402,0,0,0,0,0,0,0,0,0,0,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0,90,49
BV898_11404,24,3,26,16,169,0,29,2,1,6,15,27,0,0,2,0,0,1,1,7,4,1,0,0,2,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0
BV898_11406,4,13,13,3,0,0,5,0,1,0,3,3,0,0,0,0,0,0,0,4,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV898_11407,78,48,41,63,41,80,71,4,28,17,200,111,136,6,14,131,520,16,47,34,31,29,2,4,6,2,3,16,7,9,8,8,3,0,0,0,0,0,0,0,46,4
BV898_11409,203,299,336,226,130,169,514,31,124,170,432,107,151,26,51,127,188,41,54,106,100,74,21,43,56,41,48,80,54,103,66,107,69,27,0,62,71,0,0,14,43,12
BV898_11410,55,41,41,129,46,87,68,9,39,50,118,51,41,2,9,0,82,3,5,44,30,20,5,8,17,2,7,6,5,12,5,9,9,0,0,0,11,0,34,0,97,65
BV898_11411,436,269,374,952,317,450,1141,320,469,369,365,173,82,65,102,99,283,212,100,189,162,96,102,48,89,146,138,730,405,1479,294,1484,567,1519,1272,1218,491,1497,1585,1521,494,391
BV898_11412,8,0,6,0,0,0,0,0,2,6,0,0,0,0,1,0,13,0,0,4,0,1,0,0,2,2,1,3,2,0,0,1,0,0,3,0,0,0,0,0,5,0
BV898_11413,38,16,11,21,4,0,21,2,5,1,8,0,0,0,1,0,2,2,0,3,4,0,0,0,1,0,0,0,0,4,0,1,2,0,0,0,0,0,0,0,6,0
BV898_11414,38,5,40,49,0,2,30,0,5,8,10,7,4,2,1,17,29,0,1,8,4,10,2,1,3,0,1,5,1,0,0,1,2,0,0,0,0,0,0,0,0,0
BV898_11415,204,35,100,69,1,27,92,5,18,23,17,35,34,3,4,0,24,4,0,16,3,3,6,0,6,5,0,13,13,13,7,8,9,0,0,0,16,59,14,57,88,114
BV898_11417,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
BV898_11419,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV898_11421,500,242,147,363,51,76,501,44,90,125,41,67,11,10,24,85,225,18,20,68,81,30,30,24,32,24,32,44,18,65,25,57,25,0,17,25,41,6,20,23,52,0
BV898_11422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,1,1,10,1,0,0,37,0,0,0,0,0,0
BV898_11423,0,52,0,8,0,13,0,2,2,4,9,0,0,1,0,5,0,0,1,0,2,0,3,1,0,0,0,0,0,1,1,0,1,0,0,19,0,0,0,0,3,0
BV898_11425,54,28,55,86,37,17,149,2,17,19,30,4,2,1,0,5,45,1,1,16,10,3,0,1,2,0,1,2,0,0,0,1,3,0,0,0,0,0,0,0,11,0
BV898_11426,46,33,19,45,18,78,143,9,17,18,46,92,26,3,4,18,19,7,1,12,24,13,4,4,7,3,6,2,1,8,5,14,6,0,0,6,0,0,0,0,15,10
BV898_11428,0,0,1,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV898_11430,0,1,11,6,0,0,77,0,2,0,0,0,0,0,0,1,0,0,0,0,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV898_11431,58,100,105,240,27,119,177,41,45,68,34,48,24,4,1,1,51,4,1,22,24,16,5,3,12,3,4,15,8,19,11,62,37,21,0,10,0,15,0,0,43,0
BV898_11432,16,33,16,32,44,9,24,1,8,15,0,0,0,0,0,0,0,1,0,6,4,6,0,0,0,0,0,1,0,12,4,12,12,0,0,0,0,0,9,7,12,0
BV898_11438,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
BV898_11439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,2,34
BV898_11451,0,0,7,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0
BV898_11452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BV898_11453,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0
BV898_11454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0
BV898_11455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0
BV898_11457,0,7,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
BV898_11458,47,23,14,45,21,5,75,9,4,20,6,0,4,0,1,0,0,0,0,12,5,1,1,0,3,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0
BV898_11460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17,0,0,0,3,0
BV898_11462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,37,0
BV898_11463,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,7,2,14,5,0,0,0,0,0,0,0,0,0
BV898_11464,56,19,101,93,33,66,106,13,12,19,19,45,79,3,3,29,165,9,3,10,8,8,4,2,4,3,1,1,1,6,0,8,1,0,0,0,0,0,0,0,11,0
BV898_11465,29,54,0,25,21,47,38,5,4,16,0,0,9,3,2,7,8,2,10,3,4,2,1,2,5,0,3,5,3,9,2,11,2,0,0,0,0,0,8,0,7,0
BV898_11466,20,29,56,73,31,38,62,8,16,26,27,31,21,5,11,19,25,2,1,12,17,14,2,2,4,2,7,0,0,3,0,0,1,0,0,0,0,0,0,0,32,4
BV898_11472,9,2,59,34,10,0,26,1,3,25,21,31,7,1,2,11,30,1,2,5,3,5,2,1,10,1,0,4,3,6,2,9,3,0,0,0,18,0,0,0,0,0
BV898_11473,226,182,556,460,135,328,616,89,100,105,582,423,333,51,113,206,390,96,84,131,114,70,36,41,83,76,108,319,219,675,233,793,364,187,96,255,210,81,226,465,1377,414
BV898_11474,78,7,21,16,8,0,25,9,4,6,0,36,0,1,3,3,22,3,5,6,11,9,2,9,2,3,3,12,2,10,3,6,5,0,0,0,0,0,0,0,0,5
BV898_11476,9,29,147,216,60,141,89,14,35,44,49,46,22,5,4,78,129,3,3,19,28,19,7,10,19,11,8,4,0,2,4,3,1,0,0,0,0,0,0,0,0,0
BV898_11477,0,0,0,0,0,0,0,0,1,0,11,0,0,0,1,2,0,3,0,2,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
BV898_11478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
BV898_11489,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,62,0,0
BV898_11491,30,3,0,6,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
