,0h,1·8h,3·6h,9·1h,10·9h,12·7h,14·5h,16·3h,18·1h,21·8h,29·0h,30·9h,32·7h,36·3h,38·1h,41·7h,43·6h,52·6h,54·4h,56·3h,70·8h,72·6h,74·4h,79·9h,83·5h,87·1h,94·4h,96·2h,98·0h
BV898_02234,89.46806076,176.11622177166666,89.58634235333334,63.1230305,68.03346605,41.31389654,57.91353185666666,76.68090483,45.253754875,15.27148889,43.36397736666667,29.033145403333332,7.372239095,70.60734081,46.382069480000006,58.18351079,34.892080546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BV898_02235,0.0,82.996884165,26.553277373333334,49.50825922,6.53697312,19.185940545,14.114470685333332,14.04016567,6.05721402,7.635744447,27.99246991,0.0,0.0,0.0,27.988376355,14.5458777,32.040271442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.81015371,69.60134491,45.5909037
BV898_02236,165.1718045,262.08713421666664,419.5056944666667,241.3527637,283.33162365,305.95676435,266.31033956666664,293.7634664,278.86609139999996,122.1719112,369.3762692,289.0720497666667,493.7959918,353.036704,214.2657242,43.63763309,10.706610578600001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.10129898,0.0,0.0
BV898_02237,232.2728501,240.39250058333334,311.1836881666667,80.45092122,79.35209015000001,32.808472035,54.25639267266667,5.400063721,14.96768477,145.0791445,212.99680869999997,161.25092057999998,78.033585555,82.37523094,102.12482933999999,43.63763309,71.86422416799999,55.46065621,335.39265805,178.25820345,0.0,240.8508373,0.0,0.0,0.0,29.59700715,34.39244424,0.0,24.31514864
BV898_02238,110.1145363,85.87002852166667,71.14512470333334,115.1067027,56.714841945,43.16836622,31.382621490000002,108.0012744,57.658273805,99.26467781,53.25774438,69.28590905666665,11.058358645,23.53578027,40.2040724,21.81881655,38.819965903800004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.291145268,58.89344569,0.0
BV898_02239,1178.569647,1040.3455212000001,1048.9919447,527.2629606,641.35540785,564.9669617,535.3079483,439.5651869,316.51001935,519.2306224,677.0376083666666,644.0538585666667,410.12904779999997,1388.611036,694.8887655000001,1192.761971,1882.6764754,399.3167247,2199.7219915,914.1494435,136.599947,405.6435154,252.9902863,377.435809,114.2870892,153.21963206666666,60.84817059,251.6356316,416.3969205
BV898_02241,311.417673,962.0791538666667,123.34213183000001,4931.022618,9930.592186,91953.24448000001,115217.56028333334,134354.6654,136077.983,69401.28128,1886.0360029666665,257.726482859,1663.955072,63217.10581,89579.289725,3316.460115,1168.6132828599998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.3294002,653.1818523,547.0908444
BV898_02243,116.9966948,51.83910474283334,88.65925475666667,58.17220458,17.976890270000002,56.790897715,63.00192549,115.5613636,33.5649327305,53.45021113,71.06115745,19.512940336666666,39.43350947,58.83945067,38.612725755,29.0917554,34.33079807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.22786317,0.0,0.0
BV898_02245,87.74752113,90.2670121,48.92067711000001,56.9344981,26.69285443,17.33147086,0.0,2.160025488,0.0,7.635744447,13.619288083333332,57.30229788333333,20.37783669,11.76789013,2.8550056815,7.272938849,21.596081413999997,0.0,171.04459375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.76974804,0.0
BV898_02246,68.8215852,41.808738876666666,89.16512993333333,107.6804638,22.940052445,55.703351945,73.06859078666666,0.0,13.541056404999999,91.62893336,114.07361692666667,59.765703986666665,52.43910706,152.9825718,80.64213766,116.3670216,117.73829502600002,0.0,0.0,0.0,0.0,0.0,82.36893044,0.0,96.2417593,0.0,0.0,85.66319374,133.7333175
BV898_02247,77.42428335,76.71479575166667,116.41652603333334,146.0493647,61.254335215,192.82127094999998,169.15569330999998,109.0812872,128.848073575,251.9795667,98.55344459999999,180.38488406666667,173.17560495,223.5899126,234.85904784999997,196.3693489,219.60851985999997,410.408856,0.0,185.3885316,0.0,380.2907957,0.0,377.435809,0.0,0.0,13.22786317,0.0,45.5909037
BV898_02249,29.24917371,26.523012980999997,47.84644866333334,25.99183609,12.045097245,12.5349857255,25.51191457,11.88014019,22.021156035,61.08595558,18.042474826666666,26.236319960000003,46.59739022,35.3036704,50.03274848,36.36469425,28.472715600000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.16900156666667,0.0,74.95529452,0.0
BV898_02250,178.9361215,224.84741961999998,237.77533783333334,89.11486659,124.082053005,88.832445845,58.69797054,20.52024214,34.140349294,91.62893336,140.93911566666668,83.4414636,83.45858568,35.3036704,68.660434455,14.5458777,29.225675279800004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.54327476666666,0.0,0.0,0.0
BV898_02251,581.542395,396.55280481666676,287.11541736666663,82.92633419,119.96665702000001,82.627793075,224.39649550000001,153.3618097,117.36967176499999,229.0723334,195.60984196666666,174.61980586666667,61.34186841500001,94.14312108,249.0403815,218.1881655,235.03705657999998,0.0,86.18354635,199.64918785,0.0,0.0,0.0,0.0,0.0,172.97925666666666,26.45572634,91.01714335,88.14241383
BV898_02255,249.4782464,117.54559088833334,101.08695755999999,22.27871665,58.711893415,62.35430675,27.361368486666663,0.0,1.211442804,30.54297779,83.37218086666667,7.390218306666667,24.27231458,11.76789013,32.902714395000004,58.18351079,111.389079512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.469385463333335,18.51900844,0.0,21.27575506
BV898_02256,46.45457001,42.531597041666664,43.19442053,0.0,0.0,0.0,11.649374956666668,8.640101953,12.11442804,15.27148889,28.436424613333333,9.85362441,9.319478043,0.0,15.538687445,7.272938849,5.0213809618,0.0,119.0153735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.645572634,21.41579843,6.07878716
BV898_02260,101.5118382,64.90580893383333,46.20986564,129.9591804,2.8448176565,23.215501765,8.907921162666666,9.720114697,15.748756455,7.635744447,22.33522599666667,24.106333199999998,0.0,0.0,7.769343725,7.272938849,8.8993507818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.22786317,0.0,0.0
BV898_02262,15.48485667,46.487393005,73.46245107666667,2.475412961,30.021987515,37.60495717,24.170912016666666,54.00063721,0.0,15.27148889,38.58927272333333,54.89408940999999,72.81694374,23.53578027,38.612725755,36.36469425,46.789363424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BV898_02266,65.38050594,80.06440701000001,74.15638112333333,24.75412961,3.26848656,65.61694407499999,59.723713266666664,84.24099404,4.8457712165,61.08595558,68.99899903999999,40.58618299333333,13.00559759,82.37523094,31.639055355,50.91057194,30.059009763999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.62030742,0.0,82.06362667
BV898_02267,7348.42476,10064.406830833332,9302.991872999999,2066.969822,1341.1775525,327.6384183,361.5745047333333,252.7229821,213.01780885,229.0723334,2981.8844573333336,2563.228783666667,727.40801795,176.518352,562.10745565,116.3670216,54.330459186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.87343581,5.353949609,48.63029728
BV898_02268,65.38050594,81.72306235833334,64.36382503,14.85247776,46.4246384565,4.7964851355,7.608316500666667,15.12017842,23.01741328,15.27148889,43.58505969666666,16.910423376666667,9.319478043,35.3036704,36.5533934,7.272938849,18.195215858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BV898_02269,0.0,7.880757070333334,24.7358275,1.23770648,59.9222536,115.43626508999999,96.73145447666667,47.52056074,16.179127574,30.54297779,33.778359353333336,26.236319960000003,72.40022706,58.83945067,67.396775435,1120.032583,983.8374037400001,499.1459059,82.07956795,418.71066575,104.458783,0.0,0.0,237.2453656,0.0,0.0,182.5445118,0.0,112.4575625
BV898_02270,55.05726816,21.089655216666667,21.34427267166667,6.188532402,25.05839696,29.866456579999998,26.69511801333333,27.0003186,12.11442804,22.90723334,20.05198525666667,2.4634061023333333,5.633358495,0.0,6.739677543499999,72.72938849,76.568235884,0.0,77.97558955,0.0,0.0,0.0,0.0,0.0,102.2568693,48.64354013333334,18.51900844,64.2473953,12.15757432
BV898_02274,177.2155819,45.96453434,97.07175942666667,18.56559721,15.25293728,28.0119869005,10.012208884,31.32036958,25.940810120000002,38.17872223,46.219818339999996,82.9689334,63.28910736,47.07156054,50.266741345,94.54820504,51.113009002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.2417593,0.0,15.87343581,16.06184883,66.86665876
BV898_02275,15.48485667,55.187441979,44.204360906666665,14.85247776,9.80545968,40.546972625,34.915196263333335,34.56040781,16.6047334705,7.635744447,42.58852411,16.577004033333335,18.638956085,23.53578027,51.062414665,21.81881655,38.003199146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.87343581,0.0,18.23636148
BV898_02276,3.44107926,5.055809465166667,9.607500571666668,16.09018424,23.5452325365,9.59297027,42.655162542666666,15.12017842,47.89659126,0.0,7.445672013333334,19.512940336666666,26.219553533,11.76789013,2.8550056815,14.5458777,9.7891393158,0.0,0.0,238.4737679,0.0,0.0,0.0,0.0,0.0,125.08338893333332,0.0,0.0,0.0
BV898_02278,154.8485667,106.14779144833334,86.39602907333334,43.31972681,47.877584735,69.32588344,0.0,50.76059898,29.50499842,38.17872223,66.32445158,38.88676981333334,29.488956385,11.76789013,40.67205812,43.63763309,55.254153446,0.0,0.0,0.0,56.24703699,0.0,0.0,0.0,0.0,0.0,23.81015371,0.0,0.0
BV898_02280,149.6869478,87.14905348666666,98.95468668000001,16.09018424,13.07394624,40.546972625,19.976305253333333,9.720114697,22.166201479,15.27148889,90.04239962333334,62.65968367,18.638956085,47.07156054,29.81371585,0.0,46.46117224980001,0.0,0.0,0.0,0.0,0.0,0.0,150.9743236,0.0,48.64354013333334,119.0507685,10.70789922,33.43332938
BV898_02281,108.3939967,135.76232912666669,160.73027773333334,117.5821156,86.675754565,91.45383944,101.42071264333333,102.6012107,84.099595135,15.27148889,97.59848784666667,88.46543004333334,87.56142193,82.37523094,45.118410444999995,29.0917554,15.7283478598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BV898_02282,58.49834742,42.54425300216666,108.82471754666666,9.901651843,17.06890594,28.0119869005,28.292640859666665,50.76059898,44.823383755,53.45021113,58.304389289999996,66.01655340333333,63.28910736,35.3036704,58.83175839,43.63763309,89.59557183799998,0.0,0.0,0.0,0.0,0.0,0.0,97.0549223,0.0,0.0,0.0,0.0,0.0
BV898_02283,30.96971334,57.12339227500001,131.8464872433333,91.59027955,100.59789535,162.313570715,107.61548707000001,103.6812234,37.699772375,236.7080779,176.25968118666665,155.56615473333335,209.82844210000002,188.2862422,328.231470635,472.7410252,305.152057838,0.0,86.18354635,0.0,0.0,266.203557,0.0,226.4614854,0.0,0.0,71.43046112,69.60134491,112.4575625
BV898_02285,116.9966948,83.443733655,64.61016928,85.40174715,126.139750985,119.46582635,117.77105264333335,140.4016567,164.91079725,198.5293556,94.46021621666667,62.89594877,63.497465704999996,94.14312108,81.1101234,109.0940827,143.44940396399997,0.0,94.3915031,0.0,0.0,126.7635986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BV898_02286,77.42428335,104.45761941166666,91.22892406333334,2.475412961,7.62646864,31.72092627,0.0,21.60025488,0.0,38.17872223,84.01719855,49.87012296333333,42.702912325,23.53578027,61.686764069999995,65.45644964,43.066767291999994,0.0,0.0,0.0,353.5528039,0.0,0.0,0.0,0.0,0.0,5.291145268,0.0,0.0
BV898_02287,53.33672853,71.39281842833333,45.51474625333333,34.65578145,35.95335216,17.33147086,42.65728794666667,50.76059898,52.24185124500001,30.54297779,29.61425371,14.683282373333332,18.43059774,0.0,18.3936931265,94.54820504,11.865299257600002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.66319374,0.0
BV898_02288,53.33672853,87.21275966333333,101.21672305,89.11486659,38.61708701,53.848882259999996,36.611101866666665,46.440548,4.4903054305,15.27148889,116.09956660333334,72.87904389,99.03649729,82.37523094,76.52347295999999,21.81881655,15.845122612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.5757432
BV898_02294,252.9193256,209.53888121666668,147.41521196,558.2056227,64.038506345,149.33228294999998,106.49422846333334,109.0812872,62.644325245,76.35744447,57.697370379999995,109.67778355666667,100.358661165,70.60734081,74.932126295,36.36469425,63.423926384000005,0.0,195.47953575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.2533665,133.8487402,0.0
BV898_02299,51.6161889,65.94058244333333,85.84205184,73.02468234,46.001397935,102.13435545499999,42.84973801,62.64073916,26.581601575,30.54297779,75.96092753333333,144.72551330000002,118.789258915,23.53578027,68.426441615,50.91057194,35.376913162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.26588005,0.0,0.0
BV898_02300,37.85187186,53.619690048333325,59.84275170333333,2.475412961,7.021288545,22.127955995,31.147999733333336,11.88014019,18.17164206,7.635744447,41.13338461,26.47258506,40.964031725,23.53578027,25.92904399,65.45644964,58.436429348000004,0.0,0.0,0.0,160.70582,0.0,0.0,0.0,0.0,0.0,55.55702532,0.0,0.0
BV898_02301,55.05726816,12.381774539333334,10.107377085666666,19.80330369,22.819187775,70.41342921,132.11299507333334,136.0816058,87.08836689,122.1719112,6.615780728,4.593392863333333,16.69171714,376.5724843,222.31566414999998,407.2845756,486.47059116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BV898_02302,99.79129854,106.81598277333335,181.75056676,94.06569251,8.71596416,58.9659892355,29.35340528333333,21.60025488,46.53533779,7.635744447,121.37087393333336,82.25653725,50.28350977,47.07156054,15.538687445,7.272938849,27.786098024,0.0,0.0,0.0,176.776402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BV898_02304,134.2020911,53.391777828333325,263.92296813333337,82.92633419,54.41498625,28.778910815,6.394342183,22.68026763,13.325870845,0.0,102.26277628000001,57.96913656666667,140.00052903,82.37523094,9.594683226999999,7.272938849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.645572634,0.0,0.0
BV898_02306,99.79129854,205.63541524833332,205.05240673333333,100.2542249,58.530382225,50.906866810000004,17.283334714,10.80012744,1.496768477,15.27148889,177.02585536666666,119.78091408666667,63.080749014999995,35.3036704,61.686764069999995,36.36469425,38.002842822000005,0.0,0.0,0.0,0.0,0.0,111.7864056,0.0,0.0,0.0,44.97473478,74.95529452,33.43332938
BV898_02308,182.3772008,317.9145506416666,241.18126866666668,237.6396442,347.1886188,144.21517594,146.51475693333333,74.52087935,12.9704050605,83.99318892,142.91395756666665,180.91261193333335,180.9645607,129.4467915,110.12816591500001,167.2775935,174.42009623999996,0.0,0.0,171.1278753,168.741111,380.2907957,123.5533957,0.0,198.4986286,45.38207763333333,55.55702532,262.3435308,155.0090726
BV898_02309,459.3840812,17.22347856033333,8.289927215,8.663945363,24.453216865,12.5349857255,54.83917053,58.32068818,65.633096985,53.45021113,6.615780728,4.829657963333333,3.686119548,35.3036704,38.84671862,36.36469425,47.062760618000006,0.0,109.95723885,134.07748865,96.42349198,0.0,0.0,0.0,0.0,0.0,5.291145268,10.70789922,15.1969679
BV898_02316,32.69025297,10.206925109166667,9.480734441666668,9.901651843,35.832487495,7.73850059,13.235932373333334,36.7204333,7.268656825,15.27148889,30.79387285333333,2.4634061023333333,0.0,0.0,3.884671862,14.5458777,15.519370662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.22786317,37.47764726,0.0
BV898_02320,301.0944353,228.38586283333333,152.07742746666668,151.0001906,69.788788185,25.069971445,91.09533703,46.440548,35.9878183405,22.90723334,153.54542893333334,101.53321248666667,29.697314730000002,35.3036704,73.574772525,58.18351079,155.63801704600002,0.0,65.66365435,0.0,0.0,0.0,41.18446522,355.8680484,0.0,100.97469493333334,50.26588005,69.60134491,215.7969442
BV898_02322,215.0674538,126.61189185166667,105.91266452999999,48.27055273,48.48276483,4.7964851355,20.322706686666667,30.24035684,0.0,22.90723334,75.00418076333334,62.28430771666666,16.900075485,23.53578027,5.710011365,7.272938849,33.107945988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.65073953,47.62030742,42.83159687,79.02423309
BV898_02326,22.36701519,66.147330865,100.46750291333335,40.84431385,41.522122804999995,7.73850059,29.480433520000002,7.560089209,0.0,15.27148889,54.402944839999996,69.28590905666665,57.65574886500001,11.76789013,11.654015585,43.63763309,13.989452626000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.6803371,15.1969679
BV898_02343,373.3570997,333.52991533333335,312.9284726333333,101.4919314,446.69659025,269.24441135,138.11245254000002,30.24035684,144.17598935,335.9727557,339.9211707333333,222.03616286666667,159.75329065,200.0541323,262.6134313,392.7386979,268.8047079,0.0,0.0,523.3457939,265.1646029,507.0543943,0.0,0.0,0.0,184.4613779,119.0507685,0.0,24.31514864
BV898_02344,342.3873864,127.17834606500001,215.02582966666668,95.30339899,42.49075366,237.202863205,116.91043378,117.7213891,39.697052085,503.9591335,268.8024949333333,60.39058605,77.825227185,423.6440449,258.307377135,690.9291907,798.8155251799999,155.2898374,0.0,0.0,0.0,76.05815914,76.48543541,0.0,42.10576969,47.147837159999995,261.9116908,64.2473953,124.6151368
BV898_02345,249.4782464,156.41899546333335,305.3143148,125.0083545,21.06386564,65.61694407499999,51.07831787333333,33.48039507,53.88366515,38.17872223,129.27669003333332,135.92734455000002,109.88649757499999,94.14312108,101.89083645,109.0940827,80.189174634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.87343581,64.2473953,85.10302025
BV898_02347,6.88215852,29.250705601833335,12.054592426666666,40.84431385,0.0,7.73850059,4.807784766666667,34.56040781,0.0,7.635744447,13.619288083333332,28.032887380000002,13.00559759,23.53578027,44.556729985,36.36469425,26.859155466000004,0.0,0.0,0.0,0.0,0.0,0.0,150.9743236,372.9368173,0.0,37.03801688,139.2026898,0.0
BV898_02348,533.3672853,472.9961784666666,244.31629186666666,13.61477128,192.53961635,98.104794255,117.45717674999999,93.96110874,48.743037837,76.35744447,192.48800956666665,113.19664533333332,119.41433398000001,70.60734081,73.574772525,65.45644964,33.1232235298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.2870892,0.0,0.0,0.0,0.0
BV898_02349,619.3942668,290.86509725,328.03342549999996,336.6561627,277.27939430000004,702.0156190499999,274.84071769999997,64.80076465,41.759706688499996,129.8076556,287.29046463333333,282.5333385,109.6781392,635.4660673,185.85596555,138.1858381,104.34444584600001,266.2111498,109.95723885,0.0,0.0,0.0,0.0,0.0,0.0,60.689309863333335,269.8484087,85.66319374,234.0333057
BV898_02351,135.9226308,47.613165570666666,39.74457631000001,0.0,8.776610685,9.59297027,2.8005317366666667,0.0,43.120960154,15.27148889,21.72641704,7.293064065666667,9.319478043,0.0,16.33436077,58.18351079,127.77360811599999,0.0,205.975642265,0.0,0.0,0.0,0.0,0.0,0.0,27.62387334,63.49374322,246.281682,109.4181689
BV898_02352,43.01349075,97.71379380166667,54.948567989999994,77.97550826,9.80545968,47.197927445,66.98316453633333,116.6413764,37.274166475,99.26467781,73.99120592333334,71.27678496,67.183585255,82.37523094,98.474150315,210.9152266,135.04939025599998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.301479066666666,0.0,0.0,0.0
BV898_02353,44.73403038,62.250206786666666,98.46499753333335,17.32789073,46.727442695,50.1399429,9.61556953,27.0003186,12.399753711999999,30.54297779,51.08158964999999,85.6686046,85.197466285,70.60734081,25.92904399,29.0917554,32.279923071999995,0.0,0.0,0.0,0.0,278.8799168,0.0,0.0,0.0,0.0,21.16458107,0.0,0.0
BV898_02362,290.7711975,179.63696925000002,126.19170677,4.950825922,30.264145225,33.57539595,33.830375583333335,0.0,1.496768477,0.0,113.42859923333333,31.92712509,7.372239095,11.76789013,61.125083631500004,0.0,16.339545874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.6180686,31.74687161,42.83159687,148.9302854
BV898_02364,0.0,25.892643286,21.915625263333336,12.3770648,117.60658315,183.548922565,246.09337273333335,447.1252761,339.0126257,1595.870589,53.85036395666666,54.56067006666666,83.250227335,682.5376278,1866.7498930000002,1105.486705,738.7696941199999,399.3167247,267.91317505,541.4615885,0.0,0.0,447.1456224,0.0,246.6195082,130.1861907,0.0,0.0,57.74847802
BV898_02370,58.49834742,74.7277937615,52.42581138333333,11.13935832,20.70041488,53.081958345,26.344465776666667,0.0,49.3136891855,7.635744447,58.60504925333333,29.172256263333335,24.063956235,23.53578027,24.10370449,72.72938849,52.589821004,0.0,67.1960904,114.0852502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
